station_code,station_name,state,zone,address,latitude,longitude
GLBN,GUJRAN BALWA,Uttar Pradesh,NR,"State Highway 57, Uttar Pradesh",29.4068014069,77.301364624
DSR,DHANSIRI,Nagaland,NFR,"Bridge, Nagaland",25.810836,93.613598
GK,GOLA GOKARANATH,Uttar Pradesh,NER,"Gola, Uttar Pradesh",28.084651,80.475468
DZA,DASUYA,Punjab,NR,"Dasuya, Punjab",31.80853,75.657932
SRPJ,SWARUPGANJ,Rajasthan,NWR,"Sirohi Road, Rajasthan",24.6581702628,72.9319259351
HNS,Hansi,Haryana,NWR,"Hissar, Haryana",29.088276999999998,75.94724099999999
HYL,Hadyal,Rajasthan,NWR,"MDR 97, Rajasthan",28.526882999999998,75.26504100000001
GDO,Goverdhan,Uttar Pradesh,NCR,"Mathura District, Uttar Pradesh",27.520546,77.46164300000001
JBS,Jadoli Ka Bas,Rajasthan,NCR,"Alwar, Rajasthan",27.539231,76.880759
FZP,Firozpur City,Punjab,NR,"Firozpur, Punjab",30.962007,74.600792
EKN,Ezhukone,Kerala,SR,"Kollam-Tirumangalam Rd, Kerala",8.979142999999999,76.715068
GSR,Garhshankar,Punjab,NR,"Garhshankar, Punjab",31.21799,76.14241700000001
GOPA,Ghosipura,Madhya Pradesh,NCR,"Gwalior, Madhya Pradesh",26.215133,78.150553
URGA,Urga,Chhattisgarh,SECR,"Korba, Chhattisgarh",22.265791999999998,82.736062
GGV,Ghovarash Ghona,West Bengal,ER,"Ghoraras Ghona, West Bengal",22.651678,88.78289199999999
GRMR,Garhi Manikpur,Uttar Pradesh,NR,"Garhi Manikpur, Uttar Pradesh",25.786329,81.40315299999999
DTQ,Dantarda Kalan,Madhya Pradesh,NCR,"State Highway 6, Madhya Pradesh",25.763299999999997,76.71403099999999
HRV,HARRAD,Madhya Pradesh,SECR,"Shahdol, Madhya Pradesh",23.161136,81.90404000000001
HRNR,HIRA NAGAR,Jammu and Kashmir,NR,"Hiranagar, Jammu and Kashmir",32.487007000000006,75.268733
JKM,JANKAMPET JN,Andhra Pradesh,SCR,"Nizamabad, Andhra Pradesh",18.70264,78.05386
JOC,JOYCHANDI PAHAR,West Bengal,SER,"Purulia, West Bengal",23.516393,86.68033899999999
HIR,HARINAGAR,Bihar,ECR,"Ramnagar, Bihar",27.156647,84.324507
JCNR,JUCHANDRA,Maharashtra,CR,"NH 8, Maharashtra",19.35986171,72.87245142
JKNI,Jharkhandi,Uttar Pradesh,NER,"MDR 10E, Uttar Pradesh",27.4330507545,82.17975597290001
HAD,HARIPPAD,Kerala,SR,"Haripad 0479-2412714, Kerala",9.279602,76.46222900000001
HMPR,HURMUJPUR HALT,Maharashtra,CR,"Maharashtra, Maharashtra",25.721525,83.35227499999999
JIL,JALILA ROAD,Gujarat,WR,"Botad, Gujarat",22.23946,71.820315
ITE,Intiyathok,Uttar Pradesh,NER,"MDR 10E, Uttar Pradesh",27.275552861799998,82.0254415802
JALD,JALIYA DEVANI,Gujarat,WR,"Ranuja Village Rd, Gujarat",22.420182999999998,70.399597
KDQ,KADIPUR,Uttar Pradesh,NER,"National Highway 29, Uttar Pradesh",25.44872,83.09130300000001
IDGJ,IRADATGANJ,Uttar Pradesh,NCR,"Allahabad, Uttar Pradesh",25.317889,81.81928099999999
HM,HADMATIYA JN,Gujarat,WR,"State Highway 98, Gujarat",22.4279053359,70.47043762019999
JGE,JAGANNATH TEMPLE GATE,Kerala,SR,"Mahe, Kerala",11.737975,75.507837
HATI,HATI,Madhya Pradesh,WCR,"MDR 11, Madhya Pradesh",24.68924,80.843299
HLK,HOLALKERE,Karnataka,SWR,"National Highway 13, Karnataka",14.038157957300001,76.1300544724
JSV,JARANDESHWAR,Maharashtra,CR,"SH 61, Maharashtra",17.7507667858,74.0773198273
KCI,Kallkiri,Andhra Pradesh,SCR,"Punganur Rd, Andhra Pradesh",13.643625,78.801131
KRNU,KONANUR,Karnataka,SWR,"Nanjungudu-Chamarajanagara Rd, Karnataka",12.025333999999999,76.809835
KEX,KHEKRA,Uttar Pradesh,NR,"Tronica City, Uttar Pradesh",28.871499999999997,77.288916
SWNI,Siwani,Rajasthan,NWR,"National Highway 65, Rajasthan",28.9148353709,75.6040669287
HDK,HANDIA KHAS,Uttar Pradesh,NER,"Handia, Uttar Pradesh",25.357472,82.18941
JRKN,Jorkian,Rajasthan,NWR,"Hanumangarh, Rajasthan",29.8325238,74.2221512
KCV,Krishnachandrapur,Orissa,SER,"Mayurbhanj, Orissa",21.824613,86.82005
JSC,Jalesar City,Uttar Pradesh,NCR,"Jalesar, Uttar Pradesh",27.459871,78.30634
HRO,Harua Road,West Bengal,ER,"Harua Road Railway Station, West Bengal",22.661628,88.689994
IKR,Iklehra,Madhya Pradesh,CR,"Dongar Parasia, Madhya Pradesh",22.207929,78.711385
HHT,Habanghata,Karnataka,SWR,"Habanghata, Karnataka",13.226848573,76.2495220447
KLM,KADLIMATTI,Karnataka,SWR,"State Highway 20, Karnataka",16.236489,75.796092
KDHA,KARCHHA,Madhya Pradesh,WR,"State Highway 18, Madhya Pradesh",23.1048189579,75.9098425183
KDF,KHUNDAUR,Uttar Pradesh,NR,"Ramapur Railway Station, Uttar Pradesh",26.020077,82.01505399999999
KJU,KUNTIGHAT,West Bengal,ER,"Kuntighat Railway Station, West Bengal",23.016799000000002,88.413149
KTPK,KOTHA PAKKI,Rajasthan,NR,"National Highway 15, Rajasthan",30.143767,73.966186
KLWL,KILANWALI PUNJAB,Punjab,NR,"National Highway 15, Punjab",30.137221,74.11242
KHRS,KHARESHWAR ROAD,Gujarat,WR,"State Highway 7, Gujarat",23.0627851439,71.9804719385
KCP,Kalgupur,Karnataka,SCR,"Hulsoor, Karnataka",18.163878,77.19175
KJTW,KAJGAON TERHWAN,Uttar Pradesh,NR,"Kajgaon, Uttar Pradesh",25.685669,82.70545000000001
KIP,KHALILPUR,Haryana,NR,"State Highway 26, Haryana",28.274856,76.67836199999999
KHU,KHURHAND,Uttar Pradesh,NCR,"Atarra, Uttar Pradesh",25.352584,80.49498
KAW,KHAJRI,Madhya Pradesh,WCR,"Shivpuri, Madhya Pradesh",25.563233999999998,77.617075
KOV,KIRLOSKARVADI,Maharashtra,CR,"Sangli, Maharashtra",17.084152,74.41635799999999
KDJR,Kendujhargarh,Orissa,ECoR,"Kendujhar, Orissa",21.66029,85.62690500000001
KHMA,Khatima,Uttarakhand,NER,"Khatima, Uttarakhand",28.915440999999998,79.969431
KRW,KHARWA,Rajasthan,NWR,"Ajmer, Rajasthan",26.204383999999997,74.42653
KMDR,KARIMUDDIN PUR,Uttar Pradesh,NER,"Karimdinpur, Uttar Pradesh",25.700369000000002,83.860581
KRD,KARAD,Maharashtra,CR,"Satara, Maharashtra",17.310011,74.215686
KMAH,KAMATHE,Maharashtra,KR,"Maharashtra, Maharashtra",17.477292,73.515552
KLDI,KALDHARI,Andhra Pradesh,SCR,"Kaldhari Main Rd, Andhra Pradesh",16.837853,81.678046
KMP,KAMLAPUR,Uttar Pradesh,NER,"Kamalpur, Uttar Pradesh",27.378437,80.822278
KN,KADALUNDI,Kerala,SR,"Kozhikode district, Kerala",11.133481,75.82803299999999
KFK,KATKA,Uttar Pradesh,NER,"Mirzapur, Uttar Pradesh",25.250251,82.634249
KKLU,Kaklur,Chhattisgarh,ECoR,"Kaklur, Chhattisgarh",18.883305,81.619792
JVL,Jamwala,Gujarat,WR,"Junagadh, Gujarat",20.971057,70.772358
KOF,Marwar Kori,Rajasthan,NWR,"Jalor, Rajasthan",24.9119408017,72.2738395703
JTV,Jetalvad,Gujarat,WR,"Junagadh, Gujarat",21.35276,70.82471799999999
KLSX,Kaulseri,Punjab,NR,"Sherpur Sodhian, Punjab",30.369503,75.941435
KNJ,Krishnanagar City Junction,West Bengal,ER,"Krishnanagar, West Bengal",23.388714,88.493636
KTK,KYATANEAKERI RD,Karnataka,SWR,"Bijapur, Karnataka",17.05336,75.821206
LNK,LOHIAN KHAS JN,Punjab,NR,"Malsian Rd, Punjab",31.165462,75.196445
LSD,LUSADIYA,Gujarat,NWR,"Lusadiya, Gujarat",23.685409999999997,73.421111
SPPR,SHUDNIPUR,Uttar Pradesh,NR,"State Highway 5, Uttar Pradesh",25.626255,82.64049800000001
LGT,LANGTING,Assam,NFR,"Langting, Assam",25.49759,93.110265
KRR,KARUR,Tamil Nadu,SR,"Karur, Tamil Nadu",10.965642,78.085087
KWMD,KUMBHAWAS MUNDA,Haryana,NR,"Kumbhawas, Haryana",28.255391,76.660871
KU,KULIKARAI,Tamil Nadu,SR,"Thiruvarur - Mannargudi Rd, Tamil Nadu",10.766395,79.579324
KRTL,Kartauli,Uttar Pradesh,NER,"State Highway 33, Uttar Pradesh",28.3110435,79.42761829999999
KUND,Kund,Haryana,NWR,"State Highway 26, Haryana",28.145183762800002,76.39848079709999
MCQ,MIRCHADHORI,Madhya Pradesh,ECR,"National Highway 75, Madhya Pradesh",24.291847,82.793413
BDO,Bahalda Road,Orissa,SER,"Mayurbhanj, Orissa",,
KSNR,KHUSHAL NAGAR,Uttar Pradesh,NER,"Ghughli Bazar, Uttar Pradesh",26.9877753343,83.6983925134
KYNT,KALYANKOT,Rajasthan,NWR,"Kalyankot, Rajasthan",29.298804999999998,73.637024
LXR,LUNSERIYA,Gujarat,WR,"State Highway 113, Gujarat",22.585491,71.036258
LP,LALAPET,Tamil Nadu,SR,"NH 67, Tamil Nadu",10.95132,78.339233
KQL,KANDHLA,Uttar Pradesh,NR,"MDR 22W, Uttar Pradesh",29.324701,77.293239
KZI,KHANDRAWALI,Uttar Pradesh,NR,"State Highway 57, Uttar Pradesh",29.382584655000002,77.2938848779
KXL,KAMARBANDHA ALI,Assam,NFR,"K B Rd, Assam",26.529561,94.056352
LGH,LALGARH JN,Rajasthan,NWR,"Bikaner, Rajasthan",28.043638,73.313909
LH,LAHING,Assam,NFR,"Mudoijan, Assam",26.7412013647,94.4371491022
KRKD,KARAKKAD,Kerala,SR,"Kondayur Rd, Kerala",10.782804,76.227856
LMP,LAKHIMPUR,Uttar Pradesh,NER,"Lakhimpur, Uttar Pradesh",27.947414,80.777625
MBB,Murshidabad,West Bengal,ER,"Berhampore, West Bengal",24.176963999999998,88.281598
KUX,Khirsadoh Junction,Madhya Pradesh,CR,"Chhindwara, Madhya Pradesh",22.140449999999998,78.798394
KWGN,Kawargaon,Chhattisgarh,ECoR,"Kawargaon, Chhattisgarh",18.896086,81.53352199999999
LBW,Laiburwa Halt,Uttar Pradesh,NER,"Laiburwa, Uttar Pradesh",27.5260420401,82.4683445782
MLGH,Mandalgarh,Rajasthan,WCR,"Mandalgarh, Rajasthan",25.194176,75.08094
LAU,Ladnun,Rajasthan,NWR,"Ladnun, Rajasthan",27.64255,74.4056
MLKA,Maluka,Jharkhand,SER,"Jaipur, Jharkhand",22.202912,85.672936
MLZ,MALARNA,Rajasthan,WCR,"Sawai Madhopur, Rajasthan",26.231078,76.534634
MPJ,Madanpur,West Bengal,ER,"Madanpur, West Bengal",23.005927999999997,88.489717
MPT,Mangalampeta,Andhra Pradesh,SCR,"Naravari Palle Rd, Andhra Pradesh",13.568344,79.074022
MCV,MACHARYA,Uttar Pradesh,NR,"Kundarkhi, Uttar Pradesh",28.772575,78.80370199999999
MDSA,Modasa,Gujarat,WR,"way to railwaystation, Gujarat",23.451923,73.304944
MFJ,Muftiganj,Uttar Pradesh,NER,"Jaunpur, Uttar Pradesh",25.700913,82.827774
MOMU,Molakalmuru,Karnataka,SWR,"State Highway 19, Karnataka",14.709669,76.74572699999999
MOT,MALOUT,Punjab,NR,"Malaut, Punjab",30.184671,74.49550799999999
MMP,MAMBALAPPATTU JN,Tamil Nadu,SR,"Mambalapattu, Tamil Nadu",11.95223333,79.37390499
MFX,MADARAHA,Uttar Pradesh,NCR,"National Highway 76, Uttar Pradesh",25.273637,81.764284
MJHR,MAJHIARI,Uttar Pradesh,NCR,"National Highway 76, Uttar Pradesh",25.1789843066,81.5188330261
MJG,MAJHAGAWAN,Madhya Pradesh,WCR,"Majhgawa, Madhya Pradesh",24.913389000000002,80.811656
MQZ,MOTA JADRA,Gujarat,WR,"Mota Jadra Rd, Gujarat",21.082538000000003,71.704462
MNKN,MANIKALAN HALT,Uttar Pradesh,NR,"Nawab Yousuf Rd, Uttar Pradesh",25.917549,82.691157
MOG,MOHIUDDINNAGAR,Bihar,ECR,"Samastipur, Bihar",25.606296391399997,85.70332322690001
MGC,MUGAT,Maharashtra,SCR,"Nanded, Maharashtra",19.17485,77.427262
MVI,MORBI,Gujarat,WR,"Morbi, Gujarat",22.825342,70.829277
MOB,MANOHARABAD,Andhra Pradesh,SCR,"Medak, Andhra Pradesh",17.75573,78.45439599999999
MLW,Mallanwan,Uttar Pradesh,NR,"Mallawan, Uttar Pradesh",27.0362379616,80.1583349207
MPN,Madhyampur,West Bengal,ER,"Madhyampur Railway Station, West Bengal",22.619981,88.896007
MDLL,MUDDALINGAHALLI,Karnataka,SWR,"NH 207, Karnataka",13.2391442032,77.3047403595
MAQ,MANGALORE CNTL,Karnataka,SR,"Mangalore, Karnataka",12.862325,74.844068
MBP,MOHIBULLAPUR,Uttar Pradesh,NER,"Aliganj, Uttar Pradesh",26.909235,80.938923
MANW,MANWA,Uttar Pradesh,NER,"Manwa, Uttar Pradesh",27.218852,80.849604
MGLP,MANGOLPURI,Delhi NCT,NR,"Outter Ring Rd, Delhi NCT",28.6832457826,77.0905744531
MLAR,MALANPUR,Madhya Pradesh,NCR,"National Highway 3, Madhya Pradesh",26.413117999999997,78.27281099999999
MHF,Mohari Junction,Rajasthan,NCR,"State Highway 43, Rajasthan",26.70055271,77.55378492
MEJ,VANCHIMANIYACHI,Tamil Nadu,SR,"Thoothukudi, Tamil Nadu",8.882102999999999,77.890651
MTPR,Raimehatpur,Himachal Pradesh,NR,"Mehatpur, Himachal Pradesh",31.405746999999998,76.32431100000001
MNSR,MANAKSAR,Rajasthan,NWR,"Hanumangarh, Rajasthan",29.680074,74.383621
MRZA,MIRZA,Assam,NFR,"National Highway 37, Assam",26.0727512878,91.51740114900001
MJ,MARWAR JN,Rajasthan,NWR,"Marwar Junction, Rajasthan",25.720478999999997,73.609301
MRDD,Mordar,Madhya Pradesh,SCR,"Khandwa, Madhya Pradesh",21.74264,76.44924400000001
MWK,Mordad Tanda,Maharashtra,CR,"State Highway 22, Maharashtra",20.688190000000002,74.904782
MHRG,Mahendragarh,Haryana,NWR,"Mahendragarh, Haryana",28.281433000000003,76.14863000000001
MUV,MANDUADIH,Uttar Pradesh,NER,"Varanasi, Uttar Pradesh",25.300001,82.972079
MKT,Mukhtiar Balwar,Madhya Pradesh,WR,"SH 27, Madhya Pradesh",22.398362,75.973751
MEKM,Melakkonnakkulam,Tamil Nadu,SR,"National Highway 226, Tamil Nadu",9.724592999999999,78.46655700000001
MJZ,Majhola Pakarya,Uttarakhand,NER,"State Hiughway 29, Uttarakhand",28.831681000000003,79.899341
MGWD,Mahngarwal Doaba,Punjab,NR,"Mahngarwal Doaba, Punjab",31.325405,76.088969
MKM,Marikuppam,Karnataka,SWR,"Kolar Gold Fields, Karnataka",12.918968,78.263789
MVW,Mallividu,Andhra Pradesh,ECoR,"Coastal Andhra Region, Andhra Pradesh",17.971931,83.17285799999999
MYD,MANDERDISA,Assam,NFR,"Diakkawn Rd, Assam",25.707319,93.123109
NKD,NEKONDA,Andhra Pradesh,SCR,"Nekkonda, Andhra Pradesh",17.794877999999997,79.80459300000001
NRNR,Nurnagar,Uttar Pradesh,NR,"Meerut, Uttar Pradesh",28.915414000000002,77.71298900000001
PBW,PANTNAGAR,Uttarakhand,NER,"Pantnagar, Uttarakhand",29.017708,79.51778
NDBT,NANDPUR BHATAULI,Himachal Pradesh,NR,"Nandpur Bhatauli, Himachal Pradesh",32.013177,76.115499
NRVR,NARAINA VIHAR,Delhi NCT,NR,"Inderpuri, Delhi NCT",28.6376790996,77.1415966599
MXR,MAHUR,Assam,NFR,"North Cachar Hills, Assam",25.187996,93.126299
MZGI,MANZURGARHI,Uttar Pradesh,NCR,"Aligarh, Uttar Pradesh",27.964290000000002,78.10663
SURI,SIURI,West Bengal,ER,"Siuri, West Bengal",23.890185,87.5327
MTA,MATHELA,Madhya Pradesh,WCR,"East Nimar, Madhya Pradesh",21.8802561555,76.38997105099999
NLI,NAMLI,Madhya Pradesh,WR,"Namli, Madhya Pradesh",23.455521,75.067161
NBH,NIMBAHERA,Rajasthan,WR,"Nimbahera, Rajasthan",24.623252,74.694312
NNE,NONERA,Madhya Pradesh,NCR,"National Highway 92, Madhya Pradesh",26.437569,78.333363
NCJ,NAGERCOIL JN,Tamil Nadu,SR,"Nagercoil, Tamil Nadu",8.17385,77.44347
NB,NIMBHORA,Maharashtra,CR,"Jalgaon, Maharashtra",21.160781,75.975186
NEW,NIVARI,Uttar Pradesh,NCR,"Jhansi, Uttar Pradesh",25.328061,78.82007
NVF,NAGAVANGALA,Karnataka,SWR,"Melanahalli Rd, Karnataka",13.661093,75.98716300000001
MZA,MEZENGA S,Assam,NFR,"Nazira Ali, Assam",26.884475000000002,94.679344
NWH,Nawalgarh,Rajasthan,NWR,"Jhunjhunu, Rajasthan",27.844017432134876,75.24608317762613
NHK,NAHARKATIYA,Assam,NFR,"Naharkatiya, Assam",27.289403,95.32977500000001
NDW,Nadwan,Bihar,ECR,"National Highway 83, Bihar",25.3966869286,85.0656737195
MUGR,Manuguru,Andhra Pradesh,SCR,"Telangana Region, Andhra Pradesh",17.925272,80.799034
NNNL,NANDANI LAGUNIA,Bihar,ECR,"Mahnar Bhartendunagar Rd, Bihar",25.6254080511,85.6313754486
MTNL,MUTTARASANALLUR,Tamil Nadu,SR,"Nagappattinam - Gundlupet Road(Vandikara Street), Tamil Nadu",10.865860000000001,78.648401
NRI,NARAINA,Rajasthan,NWR,"Ajmer, Rajasthan",26.796463999999997,75.193029
NIDI,NIDI,Maharashtra,CR,"Roha, Maharashtra",18.472247,73.106567
NTU,NIGATPUR,Uttar Pradesh,NER,"Mirzapur, Uttar Pradesh",25.251216000000003,82.758511
NIV,NIVASAR,Maharashtra,KR,"Ratnagiri, Maharashtra",16.946588000000002,73.454552
PDD,PADUBIDRI,Karnataka,KR,"Muloor, Karnataka",13.197027,74.76816500000001
NBU,NARASAMBUDHI,Karnataka,SWR,"Nanjangud Taluk, Karnataka",12.104692,76.70180500000001
NAG,NAGARGALI,Karnataka,SWR,"State Highway 34, Karnataka",15.424554374700001,74.6213530695
NGW,Nauganwan,Madhya Pradesh,WR,"Ratlam, Madhya Pradesh",23.414388,75.1892654
NUH,Naugarh,Uttar Pradesh,NER,"Naugarh, Uttar Pradesh",27.275029999999997,83.08829899999999
PDPH,Padapahar Junction,Jharkhand,SER,"National Highway 215, Jharkhand",22.156554999999997,85.545961
NIP,Nizampur,Rajasthan,NWR,"Nizampur, Rajasthan",27.9667684942,76.0107869
PPY,PAPATAPALLI,Andhra Pradesh,SCR,"GUDURU PADU, Andhra Pradesh",17.373688,80.175744
PHRH,PANCH RUKHI,Himachal Pradesh,NR,"National Highway 20, Himachal Pradesh",32.056252,76.564492
PUL,RAMPURA PHUL,Punjab,NR,"Rampura Phul, Punjab",30.269357000000003,75.23737999999999
RBGJ,ROBERTS GANJ,Uttar Pradesh,NCR,"Robertsganj, Uttar Pradesh",24.683136,83.077822
POKL,PEOKOL,Uttar Pradesh,NER,"Deoria, Uttar Pradesh",26.340803,83.930204
RDD,RIKHABDEV ROAD,Rajasthan,NWR,"Kalyanpur, Rajasthan",23.997173,73.74805500000001
PPC,PIPRAICH,Uttar Pradesh,NER,"Gorakhpur Bypass, Uttar Pradesh",26.828307,83.535848
RGO,ROTEGAON,Maharashtra,SCR,"Aurangabad, Maharashtra",19.956132,74.75787
RMJK,RAM NAGAR J K,Jammu and Kashmir,NR,"Jandrah, Jammu and Kashmir",32.863528,75.14542599999999
PRL,POLUR,Tamil Nadu,SR,"Polur, Tamil Nadu",12.511327000000001,79.13055800000001
PMKT,PIMPALKHUTI,Maharashtra,CR,"Pimpalkhuti, Maharashtra",19.829473,78.581025
PRT,PANRUTI,Tamil Nadu,SR,"Panruti, Tamil Nadu",11.773239,79.555153
PAD,PARDI,Gujarat,WR,"Valsad, Gujarat",20.513153,72.92431099999999
PFM,PHAPHAMAU JN,Uttar Pradesh,NR,"Phaphamau, Uttar Pradesh",25.524255999999998,81.866406
PDV,PANDARAVADAI,Tamil Nadu,SR,"Rajagiri, Tamil Nadu",10.913696,79.242126
PNHI,PANHAI,Uttar Pradesh,NCR,"Manikpur, Uttar Pradesh",25.081679,81.189495
NWMS,NOAPARA MAHISHA,West Bengal,ER,"Sagardighi Railway Station, West Bengal",24.323279,88.13727399999999
PNB,PANBARI,Assam,NFR,"Chandrapur, Assam",26.226727,91.951417
ODB,OODLABARI,West Bengal,NFR,"Udlabari, West Bengal",26.866793,88.624639
PNU,PALANPUR JN,Gujarat,WR,"Palanpur, Gujarat",24.174433,72.430172
PLSG,Palasingi,Andhra Pradesh,ECoR,"Palasingi, Andhra Pradesh",19.014074,83.805056
PUX,Parasia,Madhya Pradesh,CR,"Dongar Parasia, Madhya Pradesh",22.193186,78.76432
PKQ,Pattikkad,Kerala,SR,"Pattikad, Kerala",11.020627,76.23179499999999
PDSN,Peddasana,Andhra Pradesh,ECoR,"National Highway 5, Andhra Pradesh",18.593147,84.18448500000001
PTD,Petlad Junction,Gujarat,WR,"Petlad, Gujarat",22.5452909,72.9294731
PCLI,Palachauri,Madhya Pradesh,CR,"Dongar Parasia, Madhya Pradesh",22.201012,78.659087
PLA,Palia,Madhya Pradesh,WR,"Indore, Madhya Pradesh",22.829589000000002,75.79984999999999
RHN,ROSHANPUR,Uttar Pradesh,NER,"Tanda, Uttar Pradesh",29.046556,78.887727
RNT,RANTHAMBHORE,Rajasthan,WCR,"MDR 111, Rajasthan",26.093062999999997,76.41000100000001
SAGM,SAGMA,Madhya Pradesh,WCR,"Satna, Madhya Pradesh",24.622107,80.828347
RUI,Rukni,West Bengal,SER,"Purulia, West Bengal",23.551806,86.548025
RV,RAVER,Maharashtra,CR,"Jalgaon, Maharashtra",21.222201,76.044594
SBV,SIMRI BHAKHTIYARPUR,Bihar,ECR,"Simri Bakhtiarpur, Bihar",25.7208597875,86.5973840167
RJW,RAJEVADI,Maharashtra,CR,"Malshiras Rd, Maharashtra",18.384143186099998,74.1551290765
SDHR,Sandhanidhar,Gujarat,WR,"Junagadh, Gujarat",20.942193,70.713698
SAHP,SAHIJPUR,Gujarat,WR,"National Highway 8, Gujarat",23.061366,72.631634
SGF,SANGAT,Punjab,NWR,"National Highway 64, Punjab",30.088059,74.83253
SAC,SANICHARA,Madhya Pradesh,NCR,"National Highway 3, Madhya Pradesh",26.363371,78.198369
RORA,RORA,Uttar Pradesh,NCR,"Jhansi, Uttar Pradesh",25.293896,79.236769
SAPE,SAPE WAMNE,Maharashtra,KR,"SH 70, Maharashtra",18.085549,73.356471
RJS,RAJIYASAR,Rajasthan,NWR,"Biradhwal, Rajasthan",29.0674933054,73.8421637408
SET,SETTIHALLY,Karnataka,SWR,"Bangalore-Mysore Rd, Karnataka",12.6442282946,77.1419178821
RMF,RAMNA,Jharkhand,ECR,"Dist. Garhwa, Jharkhand",24.239748,83.605713
SGKM,Srungavruksham,Andhra Pradesh,SCR,"Srungavruksham, Andhra Pradesh",16.543756,81.601906
RGA,Rajgoda,West Bengal,SER,"Rajgoda /RGA Railway Station, West Bengal",22.324313,87.866472
RVK,RAJA BHAT KHAWA,West Bengal,NFR,"Rajabhat Khawa, West Bengal",26.6201438112,89.528605351
RTB,RAJA TALAB,Uttar Pradesh,NER,"Mirzapur, Uttar Pradesh",25.2639068026,82.8507290414
PYD,PALLIYADI,Tamil Nadu,SR,"Kanyakumari, Tamil Nadu",8.26515,77.259683
SASG,Sasan Gir,Gujarat,WR,"SH 111, Gujarat",21.168995000000002,70.602443
SGV,Sargachhi,West Bengal,ER,"Sargachhi, West Bengal",24.01772,88.244037
RJL,Rajmahal,Jharkhand,ER,"State Highway 10, Jharkhand",25.052535,87.831451
RS,Risia,Uttar Pradesh,NER,"Risia Railway Station, Uttar Pradesh",27.688822,81.605514
RCA,Rentachintala,Andhra Pradesh,SCR,"Guntur, Andhra Pradesh",16.545258999999998,79.549492
RAK,Ramkot,Uttar Pradesh,NR,"Ramkot, Uttar Pradesh",27.534312,80.59740799999999
PXR,Palpara,West Bengal,ER,"National Highway 34, West Bengal",23.059458,88.520722
SDGH,Sri Dungargarh,Rajasthan,NWR,"Churu, Rajasthan",28.070311,74.008011
SCE,Senchoa Junction,Assam,NFR,"Senchoa, Assam",26.3116130653,92.6424819141
SBL,Sabalgarh,Madhya Pradesh,NCR,"Sabalgarh, Madhya Pradesh",26.2512745542,77.4087421698
SKJ,SAHIBPUR KAMAL JN,Bihar,ECR,"National Highway 31, Bihar",25.4270372397,86.4001292639
SRM,Sarna,Punjab,NR,"National Highway 15, Punjab",32.252678,75.57852799999999
SRW,Shri Karanpur,Rajasthan,NWR,"State Highway 7B, Rajasthan",29.844419000000002,73.458716
SKX,SARKARA,Uttarakhand,NER,"National Highway 74, Uttarakhand",29.166922000000003,79.083308
SMP,SHAMBHUPURA,Rajasthan,WR,"Shambhupura, Rajasthan",24.771439,74.641918
SUX,SUDIYUR,Tamil Nadu,SR,"Madurai-Rameshwaram Rd, Tamil Nadu",9.602939000000001,78.48234500000001
SNRR,SANSARPUR,Madhya Pradesh,WCR,"National Highway 7, Madhya Pradesh",23.6789703455,80.3473074512
SVD,SARWARI,Maharashtra,SCR,"Ranjani, Maharashtra",19.764637,75.93969899999999
SZK,SUR KHAND KA KHEDA,Rajasthan,NWR,"Kejed, Rajasthan",24.118095,73.879823
STZ,Satraon,Uttar Pradesh,NER,"Deoria, Uttar Pradesh",26.283587,83.82137900000001
SPLE,SUJNIPARA,West Bengal,ER,"National Highway 34, West Bengal",24.571584,88.03679699999999
SRT,SATUR,Tamil Nadu,SR,"Sattur, Tamil Nadu",9.357545,77.92156999999999
SOAE,SOMRA BAZAR,West Bengal,ER,"State Highway 6, West Bengal",23.13916,88.433032
SJQ,SURAJPUR ROAD,Chhattisgarh,SECR,"Surajpur, Chhattisgarh",23.289233,82.880146
SR,SABLI ROAD,Gujarat,WR,"State Highway 17, Gujarat",23.0348065663,71.9526427954
SOL,Solan,Himachal Pradesh,NR,"Solan, Himachal Pradesh",30.907937,77.097531
SGRR,SANGAR,Jammu and Kashmir,NR,"Jammu Cantt, Jammu and Kashmir",32.80617,75.044078
SMF,SAMAR GOPALPUR,Haryana,NR,"NH 71, Haryana",28.9608890803,76.51864460750001
STP,SITAPUR,Uttar Pradesh,NER,"Sitapur, Uttar Pradesh",27.558728,80.697762
STDR,Satadhar,Gujarat,WR,"Junagadh, Gujarat",21.283915999999998,70.721182
SJF,SAJANVAR ROAD,Gujarat,WR,"MDR, Gujarat",21.07527,71.60840800000001
SHH,SHAPUR JN,Gujarat,WR,"Vanthali-Shapur(Sorath) Rd, Gujarat",21.478281,70.37105700000001
SMX,Simurali,West Bengal,ER,"Chakdaha, West Bengal",23.041337,88.51016399999999
SNAR,Srinagar Rajasthan,Rajasthan,WCR,"Rd, Rajasthan",25.3640471585,75.5690913623
SMNE,SOMTANE,Maharashtra,CR,"Kolkhe Village, Maharashtra",18.952233,73.145524
SRGT,SURENDRANAGAR GATE,Gujarat,WR,"Surendranagar, Gujarat",22.734565,71.636053
SWV,SAWANTWADI ROAD,Maharashtra,KR,"SH123, Maharashtra",15.866512,73.785308
SIM,SHRI AMIRGADH,Rajasthan,NWR,"Amirgadh, Rajasthan",24.405948,72.643675
